Timestep,BLTI,BRTI,C7,CHIN,CLAV,FBBT,FLTI,FRBT,FRTI,LAKI,LANK,LBAC,LBHD,LBWT,LELB,LELS,LELSO,LFBB,LFBT,LFFB,LFFT,LFHD,LFIN,LFLB,LFLT,LFMB,LFMT,LFPI,LFRM,LFWT,LHAP,LHBA,LHEB,LHEE,LHFR,LHME,LHPI,LHTH,LHTO,LKNE,LKNI,LMT5,LSCA,LSHN,LSHO,LTIA,LTIB,LTIC,LTOE,LTOP,LTOS,LUMB,LUMC,LWRA,LWRB,NOSE,RAKI,RANK,RBAC,RBHD,RBWT,RELB,RELS,RELSO,RFBB,RFBT,RFFB,RFFT,RFHD,RFIN,RFLB,RFLT,RFMB,RFMT,RFPI,RFRM,RFWT,RHAP,RHBA,RHEB,RHEE,RHFR,RHME,RHPI,RHTH,RHTO,RIBL,RIBR,RITL,RITR,RKNE,RKNI,RMT5,RSCA,RSHN,RSHO,RTIA,RTIB,RTIC,RTOE,RTOP,RTOS,RWRA,RWRB,THD
159,0.00105227,0.00067953,0.0259324,0.00795655,0.0080203,0.0007174,0.00103331,0.00114511,0.00109944,0.0104892,0.00914336,0.00444756,0.00911496,0.00600227,0.0101654,0.00350719,0.00439212,0.00368226,0.00384819,0.00172019,0.00298448,0.00237053,0.0110141,0.00249033,0.0033508,0.00282467,0.00449688,0.00578395,0.000815784,0.0036515,0.00520798,0.00173301,0.00642753,0.00540259,0.00396858,0.00750225,0.00731616,0.00227688,0.00155803,0.00880205,0.00785475,0.000537835,0.00443025,0.00154411,0.0244254,0.00136548,0.00057366,0.00113899,0.003361,0.0033215,0.00613986,0.0137847,0.0191106,0.00899732,0.00691651,0.00509129,0.0134673,0.0114648,0.000609947,0.0065158,0.0128697,0.0165573,0.00378216,0.00433718,0.00408066,0.00737055,0.00299669,0.00309122,0.00468189,0.0113349,0.00334907,0.0033456,0.00333584,0.00645168,0.00365252,0.000572218,0.00349956,0.000816058,0.000808245,0.00586682,0.00480667,0.00135689,0.00537527,0.00818374,0.00275456,0.000671147,0.00541906,0.00262776,0.0128374,0.0147054,0.00889329,0.00641501,0.000808608,0.00920748,0.00145765,0.0184713,0.00295903,0.00134556,0.00114005,0.00506708,0.00421961,0.00690506,0.00717084,0.00698642,0.00396318
160,0.00108453,0.000452347,0.0256164,0.00768047,0.00787705,0.000382209,0.001071,0.00122119,0.000947046,0.0103358,0.00949475,0.00468173,0.00927003,0.00614896,0.0104052,0.004003,0.00411534,0.00388106,0.00385838,0.00184982,0.00282536,0.00220009,0.0108628,0.0027787,0.0034473,0.00286571,0.00439865,0.00609035,0.00107409,0.00361791,0.00566128,0.00207719,0.00611483,0.00529301,0.00432165,0.00767479,0.00664637,0.00291929,0.00165809,0.00866098,0.00812847,0.000494537,0.00432768,0.00172129,0.0247282,0.00155411,0.000496936,0.000790005,0.00362359,0.00338974,0.00563507,0.0139256,0.0192366,0.00870692,0.00734757,0.00471699,0.0135706,0.0118457,0.000808856,0.00664566,0.0130088,0.0168065,0.00405465,0.00406777,0.00412867,0.00727209,0.0031803,0.00293775,0.00442481,0.0118167,0.00356043,0.00346598,0.00325838,0.00632021,0.00376981,0.000701139,0.00343474,0.00101234,0.000929277,0.00559177,0.00490414,0.00158991,0.00494053,0.00761148,0.00337226,0.000639223,0.00533368,0.00257957,0.0129585,0.0146994,0.00891514,0.00662725,0.00103891,0.00922602,0.00127004,0.0184559,0.00287663,0.0012384,0.00128954,0.00547281,0.00392014,0.00659213,0.00652204,0.0069009,0.00418063
161,0.00133455,0.000431787,0.0253383,0.00749565,0.00779903,0.000384811,0.00129065,0.00122496,0.00082417,0.0102019,0.00984925,0.00487807,0.009406,0.00632824,0.010687,0.00448382,0.00385668,0.00407964,0.00394781,0.0019763,0.00286687,0.00197051,0.0110928,0.00297018,0.00352681,0.00301852,0.00449547,0.00636381,0.00152456,0.00365285,0.00604531,0.00239768,0.00585283,0.00531189,0.00469069,0.00762788,0.00582808,0.00375263,0.00186033,0.00858853,0.00829138,0.000796281,0.00424828,0.00198048,0.024882,0.00176389,0.000712535,0.000595708,0.00384343,0.00350527,0.00524822,0.0141245,0.0194259,0.00816069,0.00777805,0.00439955,0.013751,0.0119978,0.00110909,0.00682082,0.013069,0.0172864,0.0045819,0.00370377,0.00403621,0.00719714,0.00319306,0.00292016,0.0042958,0.0123641,0.00350299,0.00338176,0.0031728,0.006281,0.00385832,0.0014607,0.0034984,0.00136388,0.00132611,0.0054754,0.0048588,0.0019782,0.00490561,0.00655832,0.00451293,0.000837037,0.0052985,0.00258128,0.0130546,0.0146722,0.00899706,0.0066985,0.00127756,0.00922981,0.0011558,0.0184557,0.00278018,0.00114138,0.00134714,0.00582612,0.0037677,0.0063491,0.00555749,0.00711045,0.00438453
162,0.00136152,0.000812233,0.025506,0.00757556,0.00778288,0.000410934,0.00134125,0.00118976,0.00101866,0.0101222,0.0100763,0.00490987,0.00923733,0.00628275,0.0108953,0.00469664,0.00366314,0.00420136,0.00412552,0.00186742,0.00296896,0.00200276,0.0117965,0.00296085,0.00356365,0.003144,0.00468499,0.00666537,0.00178308,0.00364385,0.00612722,0.00247378,0.00555438,0.0051105,0.00485175,0.00722459,0.00522428,0.00445824,0.00191228,0.00849382,0.00818535,0.000889056,0.00429997,0.00202906,0.0248336,0.00186358,0.000744605,0.000602335,0.00382252,0.00347644,0.00523529,0.0141231,0.0194185,0.0074799,0.00792508,0.00458161,0.0135899,0.0115673,0.00113363,0.00667013,0.012915,0.0177236,0.00482122,0.00337333,0.00400728,0.00738124,0.00287232,0.00313133,0.00444339,0.0129944,0.00314875,0.00323885,0.00329904,0.00648079,0.00390804,0.0020385,0.00357169,0.00157522,0.00145125,0.00587406,0.00495952,0.0022942,0.00498694,0.00577589,0.00535093,0.00103047,0.00537619,0.00265464,0.0131075,0.0147448,0.00896746,0.00633326,0.00111598,0.00919363,0.00156427,0.0184506,0.00285522,0.00130449,0.00123756,0.00564531,0.00423775,0.00644663,0.00477701,0.0071606,0.00428338
163,0.00117524,0.00165044,0.0261655,0.00815377,0.00800774,0.000385244,0.00126089,0.00159299,0.00167207,0.0101368,0.0100615,0.00466558,0.00887028,0.00607964,0.0109456,0.00436271,0.00358457,0.00422475,0.00432121,0.00165683,0.0030914,0.00262481,0.0128831,0.00278509,0.0035411,0.00324266,0.00488781,0.00685431,0.00149265,0.00362703,0.0056883,0.00204706,0.0054057,0.00482113,0.00460819,0.0062786,0.00540965,0.00473035,0.00168541,0.00845476,0.00791999,0.000951488,0.00466154,0.0019067,0.0244123,0.00188522,0.00063404,0.000730002,0.00369554,0.00340373,0.00545674,0.0138733,0.0191875,0.00676293,0.00748979,0.00540774,0.0132836,0.0107287,0.00100824,0.00630657,0.012609,0.0180197,0.00466184,0.00306092,0.00409464,0.00771025,0.00246428,0.00341758,0.00498702,0.0134724,0.00270798,0.00312898,0.00359173,0.00678443,0.00406916,0.00227919,0.00358358,0.00166386,0.00121329,0.00664813,0.00516488,0.0024817,0.00498838,0.00540861,0.00570265,0.0011976,0.00552538,0.00269808,0.0129686,0.0148322,0.00892613,0.00573059,0.00125343,0.00914239,0.00234521,0.0183345,0.00318103,0.00188182,0.00149795,0.00510977,0.00512438,0.00695693,0.00433117,0.00693607,0.00383849
164,0.00125389,0.00168001,0.0266413,0.00887898,0.00856574,0.000377372,0.00106417,0.00137866,0.00158894,0.0103961,0.0102062,0.00427402,0.00901863,0.00616237,0.0108697,0.00375022,0.00377609,0.00420737,0.00430421,0.00179979,0.00314048,0.0034187,0.0136195,0.00286416,0.00368317,0.00320526,0.00490888,0.00695588,0.0011513,0.00389596,0.00499015,0.00140211,0.00508849,0.00435047,0.00413952,0.00582916,0.00600214,0.00488114,0.00158299,0.00858979,0.00802723,0.00100813,0.00517399,0.00194388,0.0237141,0.00171318,0.000480302,0.000676394,0.00391898,0.00299711,0.005533,0.0135875,0.0189673,0.00626533,0.00721564,0.00615938,0.0135267,0.0104979,0.00110251,0.00646738,0.0124685,0.017981,0.00438118,0.0030158,0.00393168,0.00760368,0.00256295,0.0033122,0.00546202,0.0133355,0.00257549,0.00300259,0.00346667,0.00667913,0.00382784,0.0021984,0.00356213,0.00178851,0.000949914,0.00670153,0.00479952,0.00254895,0.00539414,0.00525985,0.00577634,0.0014779,0.00568934,0.00250664,0.0125673,0.0146876,0.00911876,0.00575736,0.000982049,0.00921827,0.00230593,0.0180017,0.00311529,0.00178,0.00122725,0.00509085,0.0051133,0.00692897,0.00441023,0.00703922,0.00360236
165,0.00145626,0.00150511,0.0268495,0.00947374,0.009135,0.00038323,0.000933824,0.000882167,0.00118889,0.010722,0.0100864,0.00404629,0.00936886,0.0063771,0.0107208,0.00328372,0.00410899,0.00409136,0.00415199,0.0021249,0.00327424,0.00390878,0.0137397,0.00295204,0.00382334,0.00313183,0.00488061,0.0066515,0.001147,0.00431032,0.00444193,0.00103468,0.00518006,0.00426354,0.00377848,0.00626354,0.00629808,0.00506258,0.00181671,0.00888964,0.008235,0.000813387,0.00553193,0.00206356,0.0230591,0.00146731,0.000452178,0.000537506,0.00412438,0.00259992,0.00552659,0.0134219,0.018867,0.00610087,0.0074374,0.00662128,0.0139514,0.0106084,0.00128251,0.00684645,0.0125285,0.0177058,0.00422075,0.00332554,0.00367211,0.00733687,0.00283873,0.00308136,0.00577206,0.0124173,0.00260403,0.00291887,0.00315705,0.00644047,0.00349473,0.00192294,0.00364205,0.00177204,0.000725321,0.00656489,0.0044381,0.00235139,0.00638137,0.00517403,0.00572009,0.00151571,0.00585021,0.00228826,0.0121712,0.0144636,0.00939342,0.00609279,0.000687179,0.00939099,0.00196007,0.0176688,0.00280064,0.00136746,0.000722328,0.00540653,0.00488011,0.00659525,0.00505932,0.00765316,0.00343196
166,0.00160645,0.00140226,0.0268056,0.00987189,0.00952026,0.000617549,0.000894902,0.000560374,0.000819438,0.0109983,0.00999589,0.00409549,0.0096271,0.0065788,0.0107135,0.0032568,0.00416249,0.00400097,0.00392433,0.00244367,0.00334816,0.00404809,0.0135725,0.00316298,0.00392063,0.00300104,0.00478023,0.00646501,0.00143901,0.00460416,0.00431489,0.000943457,0.00524552,0.00413401,0.00369606,0.00712035,0.00619809,0.0054111,0.00192199,0.00908999,0.00855175,0.000860588,0.00556493,0.00217916,0.0226714,0.00134324,0.000645074,0.00061248,0.00438168,0.00231322,0.00545007,0.0134423,0.0189194,0.00602709,0.00799164,0.00680504,0.0142473,0.0108341,0.00129945,0.00717451,0.0127689,0.0174134,0.00424015,0.00364832,0.00351174,0.0071156,0.00313789,0.00287741,0.00596843,0.011733,0.00276723,0.0029546,0.00288614,0.00624462,0.00337813,0.00182893,0.00376117,0.00169965,0.000571998,0.00648592,0.00448778,0.00214435,0.00727048,0.0052853,0.00586945,0.00144583,0.0058502,0.00213896,0.011886,0.0142252,0.00962052,0.00645773,0.000840197,0.00964405,0.00164264,0.0173666,0.00245545,0.000987533,0.000529673,0.00573201,0.00476548,0.00623954,0.00563598,0.00828213,0.00317969
167,0.00147916,0.00138647,0.026935,0.0103954,0.00984629,0.000606979,0.000868084,0.000662506,0.000792926,0.0110501,0.00971912,0.00434418,0.00964014,0.00656695,0.0106414,0.00333312,0.00417203,0.00398058,0.00371916,0.0026126,0.00326117,0.00437823,0.0131123,0.00336039,0.00389321,0.00284458,0.00461286,0.00625338,0.00162365,0.00465652,0.00431082,0.000948335,0.0055228,0.00425444,0.00369098,0.0080003,0.00592311,0.0055619,0.00198866,0.0090723,0.0088104,0.000706011,0.00545637,0.00212547,0.0224459,0.00140861,0.000671825,0.000635684,0.00438798,0.00242873,0.00534649,0.0134447,0.0189304,0.00626092,0.00849261,0.0072552,0.0142273,0.0109313,0.00124149,0.00739585,0.0130117,0.0170531,0.00413229,0.00399873,0.0035773,0.00714055,0.00327625,0.00279484,0.00653919,0.0113251,0.00291925,0.00311082,0.00285796,0.00623968,0.0034074,0.00163155,0.00379949,0.00163015,0.000416897,0.00651502,0.00483903,0.00196641,0.00762373,0.00564669,0.00577988,0.00152914,0.00573685,0.00210904,0.0117558,0.0141004,0.00968422,0.00653565,0.000823656,0.0100498,0.00157467,0.0171067,0.00233644,0.00095028,0.000691659,0.00562585,0.00477169,0.00624696,0.00611354,0.00854664,0.00315833
168,0.0012389,0.00148956,0.0273365,0.0108468,0.0100512,0.000455968,0.0007373,0.000777457,0.00108058,0.0109474,0.00938803,0.00465121,0.00944626,0.0062567,0.0103191,0.00299892,0.0044878,0.00391772,0.00374673,0.00245783,0.00328055,0.00485197,0.0125457,0.0031932,0.00381023,0.00278723,0.00463931,0.00609472,0.00126528,0.00466696,0.0041376,0.000955125,0.00585892,0.00456956,0.00368957,0.00818388,0.00587973,0.00504346,0.00240171,0.00899074,0.0086074,0.00032408,0.00540556,0.00190403,0.0222893,0.00134719,0.000436432,0.000722715,0.00401453,0.00273373,0.00555783,0.013212,0.0187009,0.00682046,0.00835692,0.00786438,0.0141175,0.010857,0.0013386,0.00744773,0.0129492,0.0165693,0.00362599,0.00438692,0.00371369,0.00743613,0.00307169,0.00296274,0.00722003,0.0111139,0.0027295,0.00315334,0.0031072,0.00650067,0.00342578,0.00105453,0.00386535,0.001623,0.000538351,0.00647154,0.00485363,0.00186974,0.00740387,0.00631022,0.00520243,0.0018976,0.0058861,0.00227213,0.0119269,0.0142475,0.00961733,0.00614929,0.000617308,0.0104877,0.00174901,0.0170155,0.00258431,0.001218,0.000725821,0.00521416,0.00458687,0.00671903,0.00659752,0.00836579,0.00356004
169,0.00115621,0.0018783,0.0275711,0.0110367,0.0102045,0.000601773,0.00057255,0.00100254,0.00146232,0.0109744,0.00930434,0.00498133,0.00927669,0.00604987,0.0100007,0.0022977,0.00506641,0.00389002,0.00378328,0.00240242,0.00334548,0.00491777,0.0120887,0.00317992,0.00404809,0.00266407,0.00462619,0.00598783,0.000841712,0.00495834,0.00393156,0.00114572,0.00594958,0.00462534,0.00386834,0.00773185,0.00649596,0.0038806,0.00313685,0.00898025,0.00845096,0.000353068,0.00532051,0.00175194,0.0220596,0.00112304,0.000369196,0.000936261,0.00385569,0.00265781,0.00590876,0.0128917,0.018393,0.00757513,0.00762294,0.0081484,0.0141579,0.0103043,0.00146372,0.0074745,0.0128426,0.0158857,0.00311185,0.00494001,0.00363759,0.00750919,0.00305864,0.00302395,0.00758313,0.0108482,0.00248422,0.00308161,0.00317194,0.00658638,0.00306043,0.000701014,0.00406827,0.00164807,0.00107682,0.00690187,0.00474613,0.00183668,0.00726198,0.00739892,0.0044792,0.00226536,0.0063275,0.00246427,0.0122024,0.0144137,0.00975804,0.00590574,0.000288332,0.0109219,0.00210116,0.0169499,0.00276749,0.00154447,0.000831207,0.00465859,0.00508582,0.0071021,0.00738635,0.00830886,0.00370919
170,0.00117281,0.00189342,0.0274338,0.0109926,0.0103136,0.000697071,0.000464223,0.000863395,0.00133849,0.0110405,0.00937636,0.00516645,0.0092899,0.00615251,0.00993213,0.00175354,0.00551595,0.0039946,0.00368998,0.002656,0.00327443,0.00454528,0.0120515,0.00357488,0.00446489,0.0024413,0.00440766,0.00586736,0.00131045,0.00531353,0.00388585,0.00134822,0.0059272,0.00461383,0.00412627,0.00716855,0.0075247,0.00273889,0.00364201,0.00897653,0.0086948,0.000542079,0.00519252,0.00178763,0.0218402,0.00101042,0.000503662,0.000959866,0.00403092,0.00247541,0.00596332,0.0127727,0.0182894,0.00826874,0.00681725,0.00800154,0.0143417,0.0101735,0.00144751,0.00759557,0.0129095,0.015272,0.00284517,0.00535508,0.00347699,0.00725448,0.00336191,0.00280417,0.00754058,0.0110126,0.0027193,0.00315231,0.00291189,0.00635453,0.00267715,0.00104427,0.00424577,0.00175322,0.00150783,0.00705149,0.0046002,0.00198382,0.00705469,0.00849554,0.00391274,0.00255933,0.00660781,0.00251922,0.0122989,0.0143746,0.00992484,0.00623289,0.000218236,0.0112128,0.00196531,0.0167759,0.00258697,0.00138048,0.000667079,0.00464043,0.00532884,0.00703709,0.00800319,0.00826133,0.00346779
171,0.00121498,0.00169838,0.0269245,0.0106344,0.0102026,0.000943488,0.000551206,0.000561362,0.00107739,0.0111598,0.00942236,0.00522743,0.00943223,0.0064005,0.00998033,0.001723,0.00554237,0.00421429,0.00351997,0.00308744,0.00311053,0.003748,0.0120071,0.00419378,0.00484626,0.0021886,0.00409709,0.00573664,0.00166842,0.00547183,0.00409315,0.00117255,0.00592667,0.00450352,0.00424988,0.00706646,0.00830383,0.00196491,0.00357718,0.00895607,0.00918301,0.000817529,0.00492005,0.00195672,0.0218909,0.00123411,0.000838083,0.00110486,0.00431242,0.00223667,0.00600619,0.0129242,0.018438,0.00880817,0.00642207,0.00739178,0.0144933,0.0102967,0.00125231,0.00770589,0.0131121,0.0148379,0.00282472,0.00562143,0.0034219,0.00691468,0.00384789,0.00250419,0.00708128,0.0114061,0.0032812,0.00334132,0.00261314,0.00604603,0.00230291,0.00156938,0.0043197,0.00180666,0.0017742,0.0070114,0.00448998,0.00212259,0.00683039,0.009604,0.00331387,0.00269405,0.00652793,0.00246037,0.0122529,0.0141968,0.0100615,0.0068004,0.000512617,0.0112561,0.00156477,0.016636,0.00237579,0.00106093,0.000361729,0.0047556,0.00542525,0.00688049,0.00851924,0.00815431,0.00301052
172,0.00123182,0.00200725,0.0264627,0.0103158,0.0100044,0.0012643,0.000576089,0.000976411,0.0014706,0.0113737,0.00912686,0.00542687,0.00951734,0.00647944,0.010166,0.00207832,0.0052075,0.00417522,0.00334299,0.00326712,0.00316667,0.00309036,0.01208,0.00437947,0.00487409,0.00200148,0.0040628,0.00539771,0.00152373,0.00543184,0.00452519,0.000749593,0.00626509,0.00455447,0.00446615,0.00690792,0.00848021,0.00178204,0.00334877,0.00903846,0.00934019,0.00122305,0.00454651,0.00195152,0.0221049,0.00125908,0.00107068,0.00146891,0.00445889,0.00213946,0.00638348,0.0131439,0.0186386,0.00889142,0.00619343,0.00686908,0.0146429,0.00979061,0.000996838,0.00775944,0.0132687,0.0145895,0.00287454,0.00577572,0.00326792,0.00674493,0.00420252,0.00240905,0.00676239,0.0120449,0.00350509,0.00331105,0.00244846,0.00597303,0.00165928,0.00197206,0.00438596,0.00176716,0.00193947,0.00749199,0.00438028,0.00219026,0.00657588,0.0105254,0.00281646,0.00274266,0.00629678,0.00243324,0.0122828,0.0140952,0.0103054,0.00695024,0.00128364,0.0112863,0.00175891,0.0166254,0.00254135,0.00140277,0.000794388,0.00425541,0.00610465,0.00731215,0.00885602,0.00794659,0.00283846
173,0.000981163,0.00254292,0.0263354,0.0100856,0.00976289,0.00131621,0.000292095,0.00170997,0.00200066,0.0113133,0.00860296,0.00576822,0.00936024,0.00628421,0.0103599,0.00252274,0.00479811,0.0040495,0.0033584,0.00310861,0.0033137,0.00276287,0.0121596,0.0042152,0.00481873,0.00189235,0.00420642,0.00478017,0.000977567,0.00541183,0.00497489,0.000581716,0.00694757,0.00526537,0.004813,0.00658566,0.00789896,0.00221135,0.00333622,0.00900216,0.00908669,0.00156104,0.00416114,0.00163331,0.0223595,0.000965211,0.000960982,0.00167216,0.00433287,0.00266011,0.00683701,0.0131644,0.0186281,0.00852413,0.00617846,0.00668474,0.0145034,0.00895883,0.000743874,0.00764799,0.0131984,0.0145686,0.00288577,0.00580461,0.00315669,0.00688636,0.00409775,0.00264036,0.0067569,0.0124673,0.00322677,0.00312619,0.00256852,0.00619664,0.00204017,0.00205804,0.00452744,0.00158857,0.00196285,0.00832126,0.0048984,0.00210667,0.00632336,0.0108218,0.0026257,0.00266445,0.00631182,0.00255242,0.0125686,0.0142526,0.0103535,0.00662115,0.00205164,0.0113487,0.00238568,0.0168079,0.00278327,0.0019593,0.00158598,0.00371912,0.00707529,0.00784781,0.00889323,0.0077382,0.00308492
174,0.00104828,0.00256821,0.0263076,0.00980153,0.00952802,0.0014719,0.000615187,0.00193158,0.0020445,0.0110605,0.00797281,0.0061445,0.00924894,0.00603039,0.0108143,0.00316873,0.00413413,0.00398746,0.00341219,0.00291242,0.00334608,0.00245353,0.0125907,0.00397517,0.00470055,0.00194065,0.0042491,0.00387694,0.000180695,0.00537586,0.00544066,0.000784898,0.00803673,0.00661775,0.00516487,0.00607816,0.00695196,0.00321114,0.0032588,0.00888582,0.00885564,0.00221666,0.00385016,0.00125679,0.0226268,0.000741831,0.000914915,0.00196991,0.00434791,0.00381454,0.00710077,0.013084,0.0185105,0.00765329,0.00635091,0.00648681,0.0141914,0.00891375,0.000590083,0.00750274,0.0131839,0.0145189,0.00276969,0.0059282,0.00334475,0.00708078,0.00397445,0.00278706,0.00663779,0.0128231,0.00322827,0.00324045,0.00274428,0.00637659,0.00267183,0.00214423,0.00458589,0.00146675,0.00202501,0.00857018,0.00548696,0.00210697,0.00601457,0.0109055,0.00261382,0.0027291,0.00631136,0.00271141,0.0127909,0.0144517,0.0101748,0.00648486,0.00235958,0.0114524,0.00249302,0.016969,0.0027994,0.00203865,0.00186869,0.00379107,0.00740318,0.00791636,0.00885906,0.00753929,0.00324662
175,0.00089303,0.00209134,0.0260553,0.00931834,0.00925323,0.00109748,0.000643398,0.0017131,0.0015822,0.0105344,0.0084082,0.00649502,0.00938203,0.0059299,0.0115946,0.0039628,0.00323441,0.00431282,0.00340354,0.0030179,0.00308407,0.00183039,0.0136857,0.00426686,0.00477404,0.00203611,0.004011,0.00413605,0.00114165,0.00532665,0.00600694,0.00129861,0.00804266,0.00702047,0.00562037,0.00524786,0.00641166,0.00447111,0.00317349,0.00851396,0.00915629,0.00216183,0.00359585,0.00134315,0.0228985,0.00133433,0.000506214,0.00162777,0.00438537,0.00423458,0.00653623,0.0131611,0.018544,0.00646498,0.00643892,0.0059456,0.0138617,0.00973048,0.000380764,0.00745194,0.0133552,0.01476,0.00289425,0.00578942,0.00367874,0.00722195,0.00390144,0.0028325,0.00614534,0.0130692,0.00349036,0.00356555,0.00285816,0.00644625,0.00316361,0.00171324,0.00463832,0.00132092,0.00190632,0.00820114,0.00603361,0.00203255,0.00522758,0.0100369,0.00305784,0.00260614,0.00614782,0.00284919,0.0128733,0.0145452,0.00989978,0.0066394,0.00219499,0.0114582,0.00211473,0.0170975,0.00252416,0.00162789,0.00175753,0.00444937,0.00704522,0.00736869,0.00810187,0.0073047,0.00332133
176,0.000630096,0.00186897,0.0257767,0.00910128,0.00915284,0.000509136,0.00103292,0.001235,0.00142487,0.0103443,0.00948835,0.00651694,0.00959604,0.00604897,0.0119796,0.00418588,0.00296791,0.00480606,0.00334646,0.00354504,0.00280265,0.00151769,0.0146146,0.00503842,0.00515571,0.00210335,0.00370272,0.00527948,0.00160839,0.00534167,0.00621301,0.00141092,0.00653984,0.00566832,0.0058467,0.00425422,0.0069084,0.00495543,0.00319411,0.00825795,0.00982156,0.000701947,0.00369271,0.00197518,0.0229021,0.00224224,0.00077637,0.000845127,0.00427718,0.00313083,0.00574554,0.0133172,0.0186977,0.00601937,0.00602123,0.00556168,0.0140822,0.00973208,0.00027637,0.00753002,0.0133907,0.0151278,0.00298313,0.00541155,0.00358183,0.00707281,0.00405011,0.00278493,0.00576746,0.0136144,0.00360485,0.00354577,0.00278147,0.00636063,0.00243237,0.00134931,0.00470877,0.00136887,0.0016483,0.00781403,0.00525345,0.00215719,0.0046062,0.00933107,0.00375731,0.00245903,0.00598642,0.0027942,0.0128085,0.0144595,0.0100022,0.00680121,0.0016118,0.0112945,0.0018751,0.0170783,0.00261974,0.00143929,0.00116768,0.00422843,0.00665614,0.00734869,0.00730304,0.00704233,0.00331805
177,0.00203973,0.00251456,0.0255201,0.00973753,0.00960141,0.00175738,0.00222995,0.00144383,0.00195516,0.0106405,0.0109261,0.00605313,0.00999013,0.00663291,0.0117613,0.00400397,0.00324256,0.00510538,0.00334499,0.00397505,0.00275421,0.00201124,0.0144332,0.00540671,0.00511093,0.00263058,0.00380468,0.00699701,0.00151517,0.00530881,0.00592058,0.001077,0.00456571,0.00405836,0.00549813,0.00469711,0.00714553,0.00475361,0.00292795,0.00842859,0.0105261,0.00169445,0.0042555,0.00292316,0.022455,0.00304333,0.00205143,0.00156341,0.00522097,0.00260367,0.00463861,0.0136336,0.0190879,0.00606557,0.00627843,0.00571099,0.0150756,0.00960364,0.000913673,0.00793885,0.0133694,0.0160932,0.0036085,0.0044035,0.00306808,0.0064014,0.00461692,0.0024185,0.00583923,0.014454,0.00383368,0.00321337,0.00232586,0.00587388,0.00115962,0.0015597,0.00457459,0.00200959,0.00133503,0.00764432,0.00357054,0.00275527,0.00489968,0.00769984,0.00557667,0.00245753,0.00556687,0.00228149,0.0122191,0.0138673,0.0105825,0.0073232,0.00180324,0.0110089,0.00205047,0.0165726,0.00293339,0.00182445,0.00127759,0.00432424,0.00633508,0.00773146,0.00562927,0.00726749,0.00249314
